City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
446,Honiara,SB,2022-01-10 02:44:14,-9.4333,159.95,88.52,62,66,11.34,broken clouds
447,Iraray,PH,2022-01-10 02:44:15,8.9936,118.0511,82.83,72,54,7.92,broken clouds
448,Sistranda,NO,2022-01-10 02:44:15,63.7256,8.834,31.96,66,0,9.33,clear sky
449,Nsanje,MW,2022-01-10 02:44:16,-16.92,35.262,71.62,96,100,1.12,overcast clouds
450,Palma Campania,IT,2022-01-10 02:44:16,40.8649,14.5487,46.42,82,100,6.31,overcast clouds
451,Santa Isabel Do Rio Negro,BR,2022-01-10 02:44:17,-0.4139,-65.0192,73.98,90,66,1.14,broken clouds
452,Seguela,CI,2022-01-10 02:44:17,7.9611,-6.6731,73.63,23,66,0.92,broken clouds
453,Mayor Pablo Lagerenza,PY,2022-01-10 02:44:18,-19.9309,-60.7718,80.58,56,18,2.17,few clouds
454,Ambanja,MG,2022-01-10 02:44:18,-13.6833,48.45,75.16,91,80,1.83,broken clouds
455,Gherghesti,RO,2022-01-10 02:44:18,46.5,27.5167,35.04,88,100,12.33,overcast clouds
456,Nortelandia,BR,2022-01-10 02:45:19,-14.4547,-56.8028,72.32,96,100,4.45,overcast clouds
457,Tupik,RU,2022-01-10 02:45:19,54.4253,119.9327,-12.6,84,24,2.37,few clouds
458,Kutum,SD,2022-01-10 02:45:20,14.2,24.6667,62.89,29,0,14.07,clear sky
459,Bam,IR,2022-01-10 02:45:20,29.106,58.357,43.84,37,0,1.3,clear sky
460,Westerland,DE,2022-01-10 02:45:21,54.9079,8.3033,35.62,100,100,4.61,overcast clouds
461,Xihe,CN,2022-01-10 02:45:21,31.6864,113.4659,46.0,70,100,3.69,overcast clouds
462,Matagami,CA,2022-01-10 02:45:21,49.7502,-77.6328,-5.69,71,100,12.66,overcast clouds
463,San Jose,US,2022-01-10 02:44:19,37.3394,-121.895,56.1,79,75,4.61,broken clouds
464,Katangli,RU,2022-01-10 02:45:22,51.7102,143.2326,7.47,92,100,19.39,light snow
465,Cabedelo,BR,2022-01-10 02:45:22,-6.9811,-34.8339,77.67,79,29,11.41,scattered clouds
466,Banfora,BF,2022-01-10 02:45:23,10.6333,-4.7667,71.56,15,5,6.6,clear sky
467,Santa Fe,AR,2022-01-10 02:41:53,-31.6333,-60.7,79.75,35,0,7.54,clear sky
468,Kropotkin,RU,2022-01-10 02:45:23,45.4375,40.5756,35.53,85,33,8.25,scattered clouds
469,Tiznit,MA,2022-01-10 02:45:24,29.5833,-9.5,53.44,31,72,3.33,broken clouds
470,Savelugu,GH,2022-01-10 02:45:24,9.6244,-0.8253,74.19,17,35,5.97,scattered clouds
471,High Prairie,CA,2022-01-10 02:45:24,55.4334,-116.4858,2.5,94,100,5.35,overcast clouds
472,Vorukh,TJ,2022-01-10 02:45:25,39.8494,70.5838,26.82,39,22,6.98,few clouds
473,Haines Junction,CA,2022-01-10 02:45:25,60.7522,-137.5108,-16.65,76,100,0.0,overcast clouds
474,Howard Springs,AU,2022-01-10 02:45:26,-12.497,131.047,92.98,72,100,5.73,overcast clouds
475,Bastia,FR,2022-01-10 02:45:27,42.6667,9.3333,45.3,78,0,5.75,clear sky
476,Brezoi,RO,2022-01-10 02:45:27,45.338,24.2486,33.48,98,100,3.85,overcast clouds
477,Yerofey Pavlovich,RU,2022-01-10 02:45:28,53.9667,121.9667,-7.55,75,19,2.04,few clouds
478,Goderich,CA,2022-01-10 02:44:16,43.7501,-81.7165,19.9,68,100,24.16,overcast clouds
479,Alenquer,BR,2022-01-10 02:45:28,-1.9417,-54.7383,75.54,92,97,2.73,overcast clouds
480,Jinka,ET,2022-01-10 02:45:28,5.65,36.65,66.76,52,59,1.32,broken clouds
481,Hambantota,LK,2022-01-10 02:45:29,6.1241,81.1185,75.54,100,75,6.91,broken clouds
482,Metro,ID,2022-01-10 02:45:30,-5.1131,105.3067,84.4,70,86,5.84,overcast clouds
483,Uvat,RU,2022-01-10 02:45:30,59.1433,68.8953,6.49,88,100,11.39,overcast clouds
484,Khandbari,NP,2022-01-10 02:45:31,27.3747,87.2039,59.77,57,2,0.81,clear sky
485,Petropavlovsk-Kamchatskiy,RU,2022-01-10 02:45:31,53.0452,158.6483,34.39,60,75,17.9,snow
486,Moyale,KE,2022-01-10 02:45:32,3.5167,39.0584,68.77,57,1,4.16,clear sky
487,Peniche,PT,2022-01-10 02:45:32,39.3558,-9.3811,57.61,90,100,6.76,overcast clouds
488,Kingsville,US,2022-01-10 02:45:32,27.5159,-97.8561,66.29,53,100,5.99,overcast clouds
489,Bystryy Istok,RU,2022-01-10 02:45:33,52.371,84.3873,10.22,94,94,8.21,overcast clouds
490,Flinders,AU,2022-01-10 02:45:33,-34.5833,150.8552,83.05,81,81,4.0,broken clouds
491,Zile,TR,2022-01-10 02:45:34,40.3031,35.8864,43.92,66,100,11.86,light rain
492,Awbari,LY,2022-01-10 02:45:34,26.5921,12.7805,42.42,36,0,8.55,clear sky
493,Rajapur,IN,2022-01-10 02:45:35,25.3833,81.15,59.95,80,31,4.83,scattered clouds
494,Chara,RU,2022-01-10 02:45:35,56.9064,118.2631,-20.6,93,10,0.34,clear sky
495,Muravlenko,RU,2022-01-10 02:45:36,63.7898,74.523,-7.71,99,39,12.39,scattered clouds
496,Presidente Olegario,BR,2022-01-10 02:45:36,-18.4178,-46.4181,65.19,99,100,3.76,heavy intensity rain
497,Acapulco,MX,2022-01-10 02:42:32,16.8634,-99.8901,77.61,73,45,4.65,scattered clouds
498,Gizo,SB,2022-01-10 02:45:37,-8.103,156.8419,80.46,84,96,11.83,moderate rain
499,Bac Lieu,VN,2022-01-10 02:45:37,9.285,105.7244,83.59,63,63,16.4,broken clouds
500,Dabwali,IN,2022-01-10 02:45:38,29.95,74.7333,51.21,72,0,0.94,clear sky
501,Villamontes,BO,2022-01-10 02:45:38,-21.25,-63.5,81.63,51,100,4.41,overcast clouds
502,Empangeni,ZA,2022-01-10 02:46:39,-28.762,31.8933,65.39,93,0,5.3,clear sky
503,Kiama,AU,2022-01-10 02:46:39,-34.6833,150.8667,83.25,79,69,5.99,broken clouds
504,Ayagoz,KZ,2022-01-10 02:46:39,47.9714,80.4392,-1.68,99,90,10.74,overcast clouds
505,Villarrica,PY,2022-01-10 02:46:40,-25.75,-56.4333,70.68,71,0,4.25,clear sky
506,Basco,PH,2022-01-10 02:46:40,20.4487,121.9702,74.1,76,80,15.66,broken clouds
507,Conakry,GN,2022-01-10 02:46:41,9.538,-13.6773,73.36,72,15,9.64,few clouds
508,Salinas,US,2022-01-10 02:46:41,36.6777,-121.6555,56.21,76,0,0.0,clear sky
509,Lianran,CN,2022-01-10 02:46:41,24.9227,102.485,52.34,45,0,4.41,clear sky
510,Douentza,ML,2022-01-10 02:46:42,14.9951,-2.9517,60.22,15,16,3.71,few clouds
511,Brandon,US,2022-01-10 02:42:29,27.9378,-82.2859,72.1,87,40,1.99,scattered clouds
512,Trincomalee,LK,2022-01-10 02:46:42,8.5711,81.2335,79.43,79,49,8.75,light rain
513,Iskateley,RU,2022-01-10 02:46:43,67.6803,53.1512,-7.4,99,92,6.98,overcast clouds
514,Kaeo,NZ,2022-01-10 02:46:44,-35.1,173.7833,77.32,75,99,6.71,overcast clouds
515,Kysyl-Syr,RU,2022-01-10 02:46:44,63.8986,122.7617,-33.2,99,48,3.87,scattered clouds
516,Vao,NC,2022-01-10 02:46:45,-22.6667,167.4833,77.43,77,0,21.72,clear sky
517,Tupelo,US,2022-01-10 02:46:45,34.2576,-88.7034,44.89,56,100,17.0,overcast clouds
518,Mont-Dore,NC,2022-01-10 02:46:46,-22.2833,166.5833,84.99,99,58,16.75,broken clouds
519,Nalut,LY,2022-01-10 02:46:46,30.3333,10.85,42.58,36,28,15.26,scattered clouds
520,Hukuntsi,BW,2022-01-10 02:46:47,-24.0,21.75,70.63,71,94,10.58,overcast clouds
521,Mackay,AU,2022-01-10 02:46:47,-21.15,149.2,89.58,62,40,18.41,scattered clouds
522,Esil,KZ,2022-01-10 02:46:47,51.9556,66.4042,-11.47,100,43,5.68,scattered clouds
523,Escanaba,US,2022-01-10 02:46:45,45.7453,-87.0646,5.43,57,0,16.11,clear sky
524,Ishigaki,JP,2022-01-10 02:46:48,24.3448,124.1572,68.13,77,75,18.41,broken clouds
525,Cotonou,BJ,2022-01-10 02:46:48,6.3654,2.4183,80.58,89,20,2.3,few clouds
526,Zhigansk,RU,2022-01-10 02:46:49,66.7697,123.3711,-28.46,94,100,20.49,overcast clouds
527,Slave Lake,CA,2022-01-10 02:46:49,55.2834,-114.769,-0.42,78,100,13.8,overcast clouds
528,West Lafayette,US,2022-01-10 02:45:01,40.4259,-86.9081,19.35,72,0,14.97,clear sky
529,Klyuchi,RU,2022-01-10 02:46:50,52.2667,79.1667,-4.58,100,51,5.03,broken clouds
530,Conceicao Do Araguaia,BR,2022-01-10 02:46:51,-8.2578,-49.2647,72.0,94,100,0.69,overcast clouds
531,Guanica,PR,2022-01-10 02:46:51,17.9716,-66.908,75.97,75,63,1.99,broken clouds
532,Namatanai,PG,2022-01-10 02:46:52,-3.6667,152.4333,84.65,69,89,8.99,light rain
533,Asekeyevo,RU,2022-01-10 02:46:52,53.5742,52.7972,1.24,91,100,4.9,overcast clouds
534,Porto Walter,BR,2022-01-10 02:46:52,-8.2686,-72.7439,72.34,99,100,3.56,light rain
535,Panjakent,TJ,2022-01-10 02:46:53,39.4952,67.6093,24.6,34,97,5.03,overcast clouds
536,Boende,CD,2022-01-10 02:46:53,-0.2167,20.8667,74.48,75,97,1.86,overcast clouds
537,Itarema,BR,2022-01-10 02:46:54,-2.9248,-39.9167,78.24,79,100,8.34,overcast clouds
538,Songjianghe,CN,2022-01-10 02:46:54,42.1859,127.479,17.83,69,100,2.15,overcast clouds
539,Almaznyy,RU,2022-01-10 02:46:55,48.0448,40.045,32.14,89,100,12.62,snow
540,Volchansk,RU,2022-01-10 02:46:55,59.9378,60.081,12.0,87,100,8.08,overcast clouds
541,El Rusio,HN,2022-01-10 02:46:56,14.4667,-86.3667,67.8,80,72,2.33,broken clouds
542,Banjar,ID,2022-01-10 02:46:56,-8.19,114.9675,85.91,69,100,3.98,overcast clouds
543,Shiyan,CN,2022-01-10 02:46:56,32.6475,110.7781,51.04,56,45,8.3,scattered clouds
544,Cobija,BO,2022-01-10 02:46:57,-11.0267,-68.7692,71.92,98,93,1.99,overcast clouds
545,Porto Novo,BJ,2022-01-10 02:46:57,6.4965,2.6036,80.42,77,96,4.94,overcast clouds
546,Muros,ES,2022-01-10 02:46:58,42.7762,-9.0603,57.09,96,100,5.95,overcast clouds
547,Malatya,TR,2022-01-10 02:46:58,38.5,38.0,39.25,81,100,6.91,overcast clouds
548,Linqiong,CN,2022-01-10 02:46:59,30.4159,103.4609,46.22,74,98,5.88,overcast clouds
549,Sobolevo,RU,2022-01-10 02:47:59,54.4299,31.8996,20.89,96,100,7.81,snow
550,Neiafu,TO,2022-01-10 02:48:00,-18.65,-173.9833,83.08,83,75,8.05,broken clouds
551,Batagay-Alyta,RU,2022-01-10 02:48:01,67.8006,130.4114,-20.61,85,78,3.2,broken clouds
552,Saint-Augustin,CA,2022-01-10 02:43:08,51.226,-58.6502,31.62,97,100,27.63,snow
553,Pangai,TO,2022-01-10 02:48:01,-19.8,-174.35,80.71,83,100,18.41,light intensity shower rain
554,Suchil,MX,2022-01-10 02:48:02,23.6333,-103.9167,56.77,22,100,3.83,overcast clouds
555,Shingu,JP,2022-01-10 02:48:02,33.7333,135.9833,56.39,49,0,3.13,clear sky
556,Calamar,CO,2022-01-10 02:48:03,10.2511,-74.9146,78.75,74,90,4.83,overcast clouds
557,Carauari,BR,2022-01-10 02:48:03,-4.8828,-66.8958,72.91,98,99,2.04,overcast clouds
558,Kortkeros,RU,2022-01-10 02:48:04,61.8106,51.5806,14.0,94,100,8.77,light snow
559,Ponta Delgada,PT,2022-01-10 02:48:04,37.7333,-25.6667,61.52,72,75,13.8,broken clouds
560,Vozhega,RU,2022-01-10 02:48:05,60.4725,40.2213,8.35,98,93,2.33,overcast clouds
561,Kaitangata,NZ,2022-01-10 02:48:05,-46.2817,169.8464,66.92,89,41,8.66,scattered clouds
562,Deputatskiy,RU,2022-01-10 02:44:03,69.3,139.9,-26.48,94,7,5.44,clear sky
563,Lerwick,GB,2022-01-10 02:48:06,60.1545,-1.1494,42.8,77,100,26.73,overcast clouds
564,Nicoya,CR,2022-01-10 02:48:06,10.1483,-85.452,78.35,74,0,7.85,clear sky
565,Limoges,FR,2022-01-10 02:46:27,45.75,1.3333,43.36,93,100,3.44,light rain
566,Ixtapa,MX,2022-01-10 02:48:07,20.7,-105.2,71.22,88,0,0.0,clear sky
567,Guimar,ES,2022-01-10 02:48:08,28.3039,-16.4325,65.34,65,92,1.99,overcast clouds
568,Lieksa,FI,2022-01-10 02:48:08,63.3167,30.0167,-7.85,100,27,3.44,scattered clouds
569,Vila Franca Do Campo,PT,2022-01-10 02:48:08,37.7167,-25.4333,61.21,78,90,10.42,overcast clouds
570,Nyagan,RU,2022-01-10 02:48:09,62.1406,65.3936,4.06,94,86,8.25,overcast clouds
571,Burgeo,CA,2022-01-10 02:48:09,47.6167,-57.6152,35.06,98,100,32.21,snow
572,Waipawa,NZ,2022-01-10 02:48:10,-41.4122,175.5153,70.43,59,99,1.68,overcast clouds
573,Avera,US,2022-01-10 02:47:43,33.194,-82.5271,61.48,98,100,8.59,moderate rain
574,Letpadan,MM,2022-01-10 02:48:10,17.7833,95.75,77.56,50,4,1.95,clear sky
575,Bulgan,MN,2022-01-10 02:48:11,48.8125,103.5347,3.9,83,29,2.3,scattered clouds
576,San Vicente De Canete,PE,2022-01-10 02:48:11,-13.0751,-76.3835,70.16,86,26,6.13,scattered clouds
577,Butterworth,MY,2022-01-10 02:48:12,5.3991,100.3638,86.04,66,20,8.01,few clouds
578,Tourlaville,FR,2022-01-10 02:48:12,49.6383,-1.5664,47.66,100,100,3.94,overcast clouds
579,Santa Cruz,BO,2022-01-10 02:43:23,-17.8,-63.1667,76.46,94,75,8.05,broken clouds
580,Hualmay,PE,2022-01-10 02:48:13,-11.0964,-77.6139,70.52,82,26,9.44,scattered clouds
581,Zhangjiakou,CN,2022-01-10 02:48:13,40.81,114.8794,19.54,43,51,14.85,broken clouds
582,Leshukonskoye,RU,2022-01-10 02:48:14,64.8989,45.7622,-0.71,97,89,8.43,overcast clouds
583,Oxford,GB,2022-01-10 02:48:14,51.7522,-1.256,41.63,95,100,2.3,overcast clouds
584,Bandarbeyla,SO,2022-01-10 02:48:15,9.4942,50.8122,75.42,64,73,18.37,broken clouds
585,Maniitsoq,GL,2022-01-10 02:48:15,65.4167,-52.9,12.54,83,100,10.25,light snow
586,Shakawe,BW,2022-01-10 02:48:15,-18.3667,21.85,67.06,95,100,8.16,light rain
587,Kuminskiy,RU,2022-01-10 02:48:16,58.6667,66.5667,5.86,89,100,10.83,overcast clouds
588,Bajil,YE,2022-01-10 02:48:16,15.0584,43.2851,73.67,76,3,3.33,clear sky
589,Kallifonion,GR,2022-01-10 02:48:17,39.2725,21.9561,48.04,91,100,2.68,overcast clouds
590,Niksar,TR,2022-01-10 02:48:17,40.5917,36.9517,43.68,73,100,8.77,overcast clouds
591,Ossora,RU,2022-01-10 02:48:18,59.2353,163.0719,12.6,95,95,6.06,overcast clouds
592,Bondo,CD,2022-01-10 02:48:18,3.8146,23.6866,73.58,51,100,0.65,overcast clouds
593,Jose Bonifacio,BR,2022-01-10 02:44:42,-21.0528,-49.6883,70.86,85,99,8.16,overcast clouds
594,Zaozerne,UA,2022-01-10 02:45:42,45.1582,33.2787,46.58,86,54,10.18,broken clouds
595,Goba,ET,2022-01-10 02:49:19,7.0167,39.9833,46.04,88,9,3.85,clear sky
596,Imeni Morozova,RU,2022-01-10 02:49:19,59.9757,31.0376,24.84,100,99,3.56,overcast clouds
597,Mattru,SL,2022-01-10 02:49:20,7.6244,-11.8332,74.12,96,43,3.18,light rain
598,Sinop,TR,2022-01-10 02:49:20,41.7711,34.8709,45.1,69,98,10.42,overcast clouds
599,Mae Ramat,TH,2022-01-10 02:49:21,16.984,98.5166,71.92,41,13,1.3,few clouds
600,Pucallpa,PE,2022-01-10 02:49:21,-8.3791,-74.5539,77.04,88,75,3.44,broken clouds
601,Phuthaditjhaba,ZA,2022-01-10 02:49:21,-28.5242,28.8158,55.31,92,54,3.91,broken clouds
602,Pacific Grove,US,2022-01-10 02:49:22,36.6177,-121.9166,55.81,82,0,1.01,clear sky
603,Belmonte,BR,2022-01-10 02:49:22,-15.8631,-38.8828,77.5,88,100,9.26,overcast clouds
604,Perth,AU,2022-01-10 02:46:42,-31.9333,115.8333,79.18,39,0,18.41,clear sky
605,Manoel Urbano,BR,2022-01-10 02:49:23,-8.8389,-69.2597,72.88,99,100,2.71,moderate rain
606,Nantucket,US,2022-01-10 02:49:23,41.2835,-70.0995,47.08,92,100,27.07,light rain
607,Winsum,NL,2022-01-10 02:49:24,53.33,6.5208,36.99,95,6,6.91,clear sky
608,Karabanovo,RU,2022-01-10 02:49:24,56.3167,38.7,19.35,97,100,3.27,snow
609,Viedma,AR,2022-01-10 02:49:25,-40.8135,-62.9967,68.94,68,0,12.8,clear sky
610,Quballat,TN,2022-01-10 02:49:25,36.5418,9.6633,53.82,83,78,24.56,broken clouds
611,Elizabeth City,US,2022-01-10 02:49:26,36.2946,-76.2511,62.01,88,83,13.18,moderate rain
612,Puerto Boyaca,CO,2022-01-10 02:46:29,5.9758,-74.5885,72.43,95,88,0.85,overcast clouds
613,Waingapu,ID,2022-01-10 02:49:26,-9.6567,120.2641,84.87,69,78,7.63,broken clouds
614,Neryungri,RU,2022-01-10 02:49:27,56.6709,124.6491,-26.23,99,92,3.13,overcast clouds
615,Vostok,RU,2022-01-10 02:49:27,46.4856,135.8833,3.06,85,21,2.93,few clouds
616,Coahuayana,MX,2022-01-10 02:49:27,18.7333,-103.6833,81.88,77,81,2.57,broken clouds
617,Lengerich,DE,2022-01-10 02:49:28,52.1833,7.8667,37.9,100,75,1.14,broken clouds
618,Khani,GE,2022-01-10 02:49:28,41.9563,42.9566,45.97,68,69,9.24,broken clouds
619,Pilar,BR,2022-01-10 02:49:29,-9.5972,-35.9567,75.13,91,13,3.98,few clouds
620,Saryg-Sep,RU,2022-01-10 02:49:29,51.5,95.6,-4.25,97,97,1.01,overcast clouds
621,Santiago De Chuco,PE,2022-01-10 02:49:30,-8.15,-78.1833,50.47,83,93,4.25,overcast clouds
622,Ashland,US,2022-01-10 02:49:30,40.8167,-82.2665,24.76,75,15,14.18,few clouds
623,Kaili,ID,2022-01-10 02:49:31,-3.4626,120.2147,79.83,67,66,3.76,broken clouds
624,Nyurba,RU,2022-01-10 02:49:31,63.2842,118.3319,-25.31,96,44,4.0,scattered clouds
625,La Rioja,ES,2022-01-10 02:49:31,42.25,-2.5,49.05,94,100,13.98,overcast clouds
626,Marzuq,YE,2022-01-10 02:49:32,14.4,46.4667,56.5,36,4,1.25,clear sky
627,Vagur,FO,2022-01-10 02:49:32,61.4732,-6.8119,44.1,84,100,36.53,overcast clouds
628,San Quintin,MX,2022-01-10 02:46:10,30.4833,-115.95,59.49,72,10,5.91,clear sky
629,Haifa,IL,2022-01-10 02:49:33,32.8156,34.9892,52.21,72,60,13.65,broken clouds
630,Koslan,RU,2022-01-10 02:49:33,63.4564,48.8989,9.84,94,100,6.49,overcast clouds
631,Pleasanton,US,2022-01-10 02:45:24,37.6624,-121.8747,54.64,86,0,0.0,clear sky
632,San Francisco,US,2022-01-10 02:45:37,37.7749,-122.4194,54.82,82,75,1.01,broken clouds
633,Sambava,MG,2022-01-10 02:49:34,-14.2667,50.1667,75.4,90,98,5.79,overcast clouds
634,Vuktyl,RU,2022-01-10 02:49:34,63.8567,57.3094,10.13,95,100,8.57,light snow
635,Inirida,CO,2022-01-10 02:49:35,3.8653,-67.9239,73.85,68,93,2.55,overcast clouds
636,Luorong,CN,2022-01-10 02:49:35,24.4058,109.6086,51.37,83,100,3.76,overcast clouds
637,Bintulu,MY,2022-01-10 02:49:36,3.1667,113.0333,82.81,78,20,5.99,few clouds
638,Matay,EG,2022-01-10 02:49:37,28.419,30.7792,48.74,40,0,6.15,clear sky
639,Kieta,PG,2022-01-10 02:49:37,-6.2167,155.6333,84.51,75,60,11.1,light rain
640,Manaus,BR,2022-01-10 02:49:28,-3.1019,-60.025,77.49,94,0,1.14,clear sky
641,Aranos,NA,2022-01-10 02:50:38,-24.1333,19.1167,72.16,69,66,7.47,broken clouds
642,College,US,2022-01-10 02:49:31,64.8569,-147.8028,-6.14,67,75,10.36,broken clouds
643,Kizhinga,RU,2022-01-10 02:50:38,51.8462,109.9097,-11.74,89,29,0.78,scattered clouds
644,Lasa,IT,2022-01-10 02:50:39,46.6166,10.7002,25.68,84,80,5.82,broken clouds
645,Fuxin,CN,2022-01-10 02:50:39,42.0156,121.6589,15.08,39,12,13.09,few clouds
646,Port Blair,IN,2022-01-10 02:50:40,11.6667,92.75,82.13,67,89,12.55,overcast clouds
647,Smithers,CA,2022-01-10 02:50:40,54.7804,-127.1743,10.72,92,75,2.3,broken clouds
648,Energeticheskiy,KZ,2022-01-10 02:50:41,43.4278,77.0222,28.96,93,100,6.71,overcast clouds
649,Villa Maria,AR,2022-01-10 02:50:41,-32.4075,-63.2402,74.82,71,0,7.61,clear sky
650,Mirnyy,RU,2022-01-10 02:50:41,62.5353,113.9611,-19.77,68,70,7.0,broken clouds
651,Bonthe,SL,2022-01-10 02:50:42,7.5264,-12.505,77.45,89,46,4.59,light rain
652,Dicabisagan,PH,2022-01-10 02:50:42,17.0818,122.4157,78.58,76,57,5.44,broken clouds
653,Annan,GB,2022-01-10 02:50:43,54.9884,-3.2565,42.98,95,73,2.71,broken clouds
654,Khilok,RU,2022-01-10 02:50:43,51.3674,110.4676,-2.81,76,5,2.19,clear sky
655,Gornopravdinsk,RU,2022-01-10 02:50:44,60.05,69.9,5.74,91,96,9.84,overcast clouds
656,Byron Bay,AU,2022-01-10 02:50:44,-28.65,153.6167,86.11,66,54,9.82,broken clouds
657,Esperance,AU,2022-01-10 02:50:45,-33.8667,121.9,67.84,59,74,15.99,broken clouds
658,Ketchikan,US,2022-01-10 02:49:09,55.3422,-131.6461,42.78,100,75,17.27,moderate rain
659,Rio Gallegos,AR,2022-01-10 02:50:45,-51.6226,-69.2181,53.65,50,75,5.75,broken clouds
660,Badou,TG,2022-01-10 02:50:46,7.5833,0.6,72.18,30,48,3.27,scattered clouds
661,Naze,JP,2022-01-10 02:50:46,28.3667,129.4833,61.72,71,98,8.03,overcast clouds
662,Paamiut,GL,2022-01-10 02:50:47,61.994,-49.6678,11.97,84,100,18.32,overcast clouds
663,Derzhavinsk,KZ,2022-01-10 02:50:47,51.1,66.3167,-10.12,100,39,5.68,scattered clouds
664,Madaripur,BD,2022-01-10 02:50:48,23.1753,90.2072,71.96,50,0,5.5,clear sky
665,Kangaatsiaq,GL,2022-01-10 02:50:48,68.3065,-53.4641,12.78,95,100,12.53,light snow
666,Sigli,ID,2022-01-10 02:49:17,5.3848,95.9609,81.39,74,84,2.55,broken clouds
667,Kloulklubed,PW,2022-01-10 02:50:49,7.0419,134.2556,82.74,75,88,10.51,overcast clouds
668,Neuquen,AR,2022-01-10 02:50:49,-38.9516,-68.0591,76.89,50,0,3.44,clear sky
